Variant,Test_Name,Vac_Status,Incubation_Period,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31,Day 32,Day 33,Day 34,Day 35,Day 36,Day 37,Day 38,Day 39,Day 40,Day 41,Day 42,Day 43,Day 44,Day 45,Day 46,Day 47,Day 48,Day 49,Day 50,Day 51,Day 52,Day 53,Day 54,Day 55,Day 56,Day 57,Day 58,Day 59,Day 60
Omicron,Artron,Vaccinated,5,2.98E-24,0.009000901,0.273288653,0.680744888,0.788265837,0.667110883,0.503730258,0.360822064,0.251587444,0.17288513,0.117809871,0.079856672,0.053927863,0.036308429,0.024380915,0.016331854,0.01091573,0.007281355,0.004849026,0.003225147,0.002143323,0.001423872,0.000946023,0.000628891,0.000418476,0.000278837,0.000186103,0.000124452,8.34E-05,5.60E-05,3.77E-05,2.55E-05,1.77E-05,1.33E-05,1.06E-05,8.57E-06,7.02E-06,5.88E-06,6.43E-06,8.45E-06,1.06E-05,1.27E-05,1.51E-05,1.78E-05,2.09E-05,2.45E-05,2.82E-05,3.20E-05,3.60E-05,4.01E-05,4.43E-05,4.86E-05,5.30E-05,5.75E-05,6.21E-05,6.68E-05,7.15E-05,7.64E-05,8.13E-05,8.64E-05
Omicron,Artron,Vaccinated,6,3.26E-24,0.00043457,0.102562295,0.468758323,0.743299876,0.786352968,0.65862767,0.495427798,0.354201018,0.246722914,0.169447151,0.115428048,0.078224421,0.052816463,0.03555492,0.023871751,0.015988815,0.010685264,0.007126938,0.004745828,0.003156335,0.00209753,0.001393442,0.000925823,0.000615487,0.000409583,0.000272933,0.000182181,0.000121842,8.17E-05,5.49E-05,3.70E-05,2.50E-05,1.74E-05,1.31E-05,1.04E-05,8.48E-06,6.94E-06,5.70E-06,5.12E-06,6.33E-06,8.17E-06,9.95E-06,1.17E-05,1.35E-05,1.55E-05,1.77E-05,2.03E-05,2.31E-05,2.61E-05,2.92E-05,3.24E-05,3.57E-05,3.90E-05,4.25E-05,4.60E-05,4.95E-05,5.32E-05,5.69E-05,6.07E-05
Omicron,Artron,Vaccinated,7,3.38E-24,2.04E-06,0.02886683,0.270168205,0.595156715,0.774883391,0.782353628,0.650069889,0.487196152,0.347677136,0.241943207,0.166073855,0.113092783,0.076624754,0.051727541,0.034816792,0.023373061,0.015652884,0.010459606,0.006975764,0.004644809,0.003088985,0.002052712,0.001363662,0.000906055,0.000602371,0.00040088,0.000267156,0.000178341,0.000119287,8.00E-05,5.37E-05,3.62E-05,2.44E-05,1.71E-05,1.30E-05,1.03E-05,8.39E-06,6.87E-06,5.64E-06,4.67E-06,4.78E-06,6.23E-06,7.82E-06,9.31E-06,1.07E-05,1.22E-05,1.37E-05,1.53E-05,1.71E-05,1.91E-05,2.13E-05,2.37E-05,2.62E-05,2.88E-05,3.14E-05,3.40E-05,3.68E-05,3.95E-05,4.24E-05
Omicron,Artron,Vaccinated,8,3.44E-24,2.13E-14,0.005682725,0.131646435,0.422525631,0.671971767,0.792290683,0.777228146,0.641450464,0.479038694,0.341250329,0.237247324,0.162764205,0.110803234,0.075057049,0.050660654,0.03409374,0.022884636,0.015323917,0.010238658,0.006827766,0.004545925,0.003023066,0.002008851,0.00133452,0.00088671,0.000589536,0.000392363,0.000261501,0.000174584,0.000116787,7.83E-05,5.26E-05,3.54E-05,2.40E-05,1.68E-05,1.28E-05,1.02E-05,8.30E-06,6.80E-06,5.58E-06,4.59E-06,3.96E-06,4.67E-06,6.07E-06,7.41E-06,8.66E-06,9.86E-06,1.10E-05,1.22E-05,1.34E-05,1.47E-05,1.61E-05,1.77E-05,1.94E-05,2.12E-05,2.32E-05,2.52E-05,2.73E-05,2.94E-05
Omicron,Artron,Vaccinated,9,3.47E-24,2.03E-24,0.000651855,0.053777406,0.268949922,0.53425364,0.719353686,0.802317264,0.771835892,0.632781546,0.470958471,0.334920399,0.23263423,0.159517159,0.108558566,0.073520693,0.049615369,0.03338546,0.022406266,0.015001771,0.010022324,0.006682878,0.004449132,0.002958547,0.001965925,0.001306001,0.00086778,0.000576976,0.000384029,0.000255968,0.000170907,0.000114339,7.67E-05,5.15E-05,3.47E-05,2.35E-05,1.65E-05,1.26E-05,1.01E-05,8.21E-06,6.73E-06,5.53E-06,4.54E-06,3.74E-06,3.59E-06,4.61E-06,5.84E-06,6.97E-06,8.03E-06,9.03E-06,1.00E-05,1.10E-05,1.19E-05,1.29E-05,1.40E-05,1.51E-05,1.62E-05,1.75E-05,1.88E-05,2.03E-05
Omicron,Artron,Vaccinated,10,3.48E-24,2.48E-24,2.85E-05,0.017973254,0.153659657,0.392917649,0.612092333,0.749715314,0.808114611,0.766310872,0.624074624,0.462958276,0.328687078,0.228102896,0.156331691,0.106357962,0.072015085,0.04859126,0.032691658,0.02193775,0.014686308,0.009810507,0.006541036,0.004354385,0.002895399,0.001923915,0.001278092,0.000849256,0.000564686,0.000375874,0.000250553,0.000167308,0.000111944,7.51E-05,5.05E-05,3.40E-05,2.30E-05,1.63E-05,1.25E-05,9.98E-06,8.13E-06,6.66E-06,5.47E-06,4.50E-06,3.70E-06,3.11E-06,3.45E-06,4.51E-06,5.56E-06,6.52E-06,7.42E-06,8.27E-06,9.09E-06,9.89E-06,1.07E-05,1.15E-05,1.23E-05,1.31E-05,1.40E-05,1.48E-05
Omicron,Artron,Vaccinated,11,3.48E-24,2.81E-24,1.38E-07,0.004688123,0.078263595,0.268350065,0.49084703,0.666182452,0.770207929,0.81113906,0.760650995,0.615340487,0.455040629,0.322550013,0.223652271,0.153206781,0.104200614,0.070539633,0.04758791,0.032012045,0.021478888,0.014377392,0.009603117,0.006402177,0.004261642,0.002833593,0.001882801,0.001250781,0.000831129,0.000552658,0.000367893,0.000245254,0.000163785,0.0001096,7.35E-05,4.94E-05,3.33E-05,2.25E-05,1.60E-05,1.23E-05,9.87E-06,8.04E-06,6.59E-06,5.41E-06,4.45E-06,3.66E-06,3.01E-06,2.73E-06,3.40E-06,4.36E-06,5.25E-06,6.07E-06,6.83E-06,7.56E-06,8.25E-06,8.93E-06,9.59E-06,1.02E-05,1.09E-05,1.15E-05
Omicron,Artron,Vaccinated,12,3.48E-24,3.03E-24,3.20E-14,0.000869139,0.035037546,0.170087043,0.372547608,0.564969039,0.704229436,0.784853261,0.812272643,0.754844322,0.606589272,0.447207791,0.316508774,0.219281293,0.150141414,0.102085723,0.069093755,0.046604907,0.031346336,0.021029484,0.01407489,0.009400061,0.006266239,0.004170862,0.002773102,0.001842566,0.001224054,0.00081339,0.000540889,0.000360083,0.000240068,0.000160338,0.000107305,7.20E-05,4.84E-05,3.26E-05,2.21E-05,1.58E-05,1.22E-05,9.76E-06,7.96E-06,6.52E-06,5.36E-06,4.40E-06,3.62E-06,2.98E-06,2.47E-06,2.56E-06,3.34E-06,4.17E-06,4.93E-06,5.63E-06,6.28E-06,6.90E-06,7.49E-06,8.07E-06,8.63E-06,9.17E-06
Omicron,Artron,Vaccinated,13,3.48E-24,3.18E-24,1.30E-24,9.50E-05,0.013483969,0.099592979,0.268010502,0.458906925,0.620542441,0.731416024,0.796014914,0.812018717,0.748840775,0.597830481,0.439461775,0.310562852,0.214988882,0.147134581,0.1000125,0.067676875,0.045641848,0.03069425,0.020589347,0.013778668,0.009201251,0.00613316,0.004082002,0.002713896,0.001803188,0.001197899,0.000796032,0.000529372,0.00035244,0.000234993,0.000156965,0.000105059,7.05E-05,4.74E-05,3.19E-05,2.17E-05,1.55E-05,1.20E-05,9.65E-06,7.87E-06,6.45E-06,5.30E-06,4.36E-06,3.58E-06,2.95E-06,2.42E-06,2.11E-06,2.51E-06,3.25E-06,3.96E-06,4.60E-06,5.20E-06,5.76E-06,6.29E-06,6.80E-06,7.29E-06
Omicron,Artron,Vaccinated,14,3.47E-24,3.29E-24,1.74E-24,4.07E-06,0.004313424,0.053420237,0.182588296,0.357748114,0.527961366,0.662352061,0.751274266,0.8049854,0.810681218,0.742614958,0.589073079,0.431804419,0.304711712,0.210773981,0.1441853,0.097980179,0.066288438,0.04469834,0.030055516,0.02015829,0.013488601,0.009006599,0.006002883,0.003995024,0.002655951,0.001764652,0.001172304,0.000779045,0.000518102,0.000344961,0.000230026,0.000153663,0.000102861,6.90E-05,4.64E-05,3.13E-05,2.12E-05,1.53E-05,1.19E-05,9.55E-06,7.79E-06,6.39E-06,5.25E-06,4.31E-06,3.55E-06,2.92E-06,2.40E-06,1.98E-06,1.92E-06,2.48E-06,3.13E-06,3.72E-06,4.27E-06,4.78E-06,5.27E-06,5.73E-06
Omicron,Artron,Vaccinated,15,3.47E-24,3.37E-24,2.11E-24,2.22E-08,0.001086402,0.025916273,0.117443782,0.267799539,0.434622589,0.582519361,0.694070539,0.766585343,0.812164892,0.808453104,0.7361513,0.580325427,0.424237326,0.298954741,0.206635513,0.141292589,0.095988001,0.064927893,0.043773997,0.029429867,0.019736129,0.013204562,0.00881602,0.00587535,0.003909887,0.002599238,0.001726939,0.001147256,0.000762423,0.000507074,0.000337642,0.000225166,0.000150431,0.000100709,6.76E-05,4.55E-05,3.06E-05,2.08E-05,1.51E-05,1.17E-05,9.44E-06,7.71E-06,6.32E-06,5.19E-06,4.27E-06,3.51E-06,2.89E-06,2.37E-06,1.95E-06,1.65E-06,1.85E-06,2.42E-06,2.98E-06,3.48E-06,3.95E-06,4.39E-06
Omicron,Artron,Vaccinated,16,3.46E-24,3.42E-24,2.41E-24,4.27E-14,0.000195605,0.011169844,0.070950904,0.192341966,0.346538573,0.49851269,0.625570696,0.718372834,0.778925249,0.817596789,0.805900807,0.729411974,0.571595316,0.416761871,0.293291251,0.202572381,0.138455465,0.094035208,0.063594692,0.042868434,0.028817037,0.019322682,0.012926428,0.008629429,0.005750502,0.003826554,0.002543732,0.001690031,0.001122745,0.000746157,0.000496281,0.00033048,0.000220409,0.000147268,9.86E-05,6.62E-05,4.45E-05,3.00E-05,2.04E-05,1.48E-05,1.16E-05,9.34E-06,7.63E-06,6.25E-06,5.14E-06,4.22E-06,3.47E-06,2.86E-06,2.35E-06,1.93E-06,1.59E-06,1.45E-06,1.83E-06,2.34E-06,2.81E-06,3.24E-06
Omicron,Artron,Vaccinated,17,3.46E-24,3.46E-24,2.65E-24,8.54E-25,2.10E-05,0.004171804,0.039951892,0.132273837,0.26765948,0.415623336,0.550945719,0.659668662,0.737179221,0.789315808,0.821447369,0.803307367,0.722369782,0.562890078,0.409379305,0.28772055,0.198583518,0.135672978,0.092121073,0.06228831,0.041981284,0.028216771,0.018917774,0.012654079,0.008446745,0.005628284,0.003744986,0.002489407,0.001653912,0.001098759,0.000730239,0.000485721,0.000323471,0.000215754,0.000144173,9.65E-05,6.48E-05,4.36E-05,2.94E-05,2.00E-05,1.46E-05,1.14E-05,9.24E-06,7.55E-06,6.19E-06,5.09E-06,4.18E-06,3.44E-06,2.83E-06,2.32E-06,1.91E-06,1.57E-06,1.30E-06,1.37E-06,1.80E-06,2.23E-06
Omicron,Artron,Vaccinated,18,3.45E-24,3.48E-24,2.83E-24,1.22E-24,9.13E-07,0.001302796,0.020749198,0.086805615,0.200132105,0.337767739,0.474691735,0.593815547,0.686835338,0.75188235,0.798518,0.823982151,0.800714942,0.715045813,0.554216505,0.402090649,0.282241864,0.194667829,0.132944171,0.090244865,0.06100822,0.041112176,0.027628815,0.018521232,0.012387395,0.008267887,0.005508643,0.003665146,0.002436239,0.001618564,0.001075287,0.000714663,0.000475386,0.000316612,0.000211198,0.000141144,9.45E-05,6.34E-05,4.27E-05,2.88E-05,1.97E-05,1.44E-05,1.13E-05,9.14E-06,7.47E-06,6.13E-06,5.03E-06,4.14E-06,3.40E-06,2.80E-06,2.30E-06,1.89E-06,1.55E-06,1.28E-06,1.12E-06,1.35E-06
Omicron,Artron,Vaccinated,19,3.45E-24,3.50E-24,2.98E-24,1.57E-24,5.85E-09,0.000321717,0.009800014,0.054101412,0.144651697,0.267561701,0.400395399,0.52457543,0.628895833,0.708625683,0.763959699,0.806502095,0.825392361,0.798154371,0.707369821,0.545580999,0.394896838,0.276854428,0.190824258,0.130268125,0.088405882,0.059753919,0.04026076,0.027052925,0.018132887,0.012126263,0.008092778,0.005391524,0.003587,0.002384204,0.001583971,0.001052317,0.000699421,0.000465273,0.0003099,0.00020674,0.000138179,9.25E-05,6.21E-05,4.18E-05,2.82E-05,1.93E-05,1.42E-05,1.12E-05,9.04E-06,7.39E-06,6.06E-06,4.98E-06,4.10E-06,3.37E-06,2.77E-06,2.28E-06,1.87E-06,1.54E-06,1.26E-06,1.04E-06
Omicron,Artron,Vaccinated,20,3.44E-24,3.52E-24,3.09E-24,1.87E-24,5.33E-14,5.71E-05,0.004130904,0.031815605,0.100836661,0.206482653,0.330724777,0.455110522,0.566490695,0.657693976,0.72622357,0.774419226,0.813329998,0.825818256,0.795522547,0.699472727,0.536989347,0.387798506,0.271557342,0.187051678,0.127643877,0.0866034,0.058524889,0.039426672,0.026488851,0.017752568,0.011870566,0.007921337,0.005276874,0.00351051,0.002333276,0.001550118,0.001029839,0.000684505,0.000455377,0.000303331,0.000202377,0.000135277,9.06E-05,6.08E-05,4.09E-05,2.76E-05,1.90E-05,1.40E-05,1.11E-05,8.94E-06,7.31E-06,6.00E-06,4.93E-06,4.05E-06,3.33E-06,2.74E-06,2.25E-06,1.85E-06,1.52E-06,1.25E-06
Omicron,Artron,Vaccinated,21,3.44E-24,3.52E-24,3.18E-24,2.14E-24,5.83E-25,6.11E-06,0.001514883,0.017504049,0.067581558,0.155074277,0.26749075,0.38793959,0.502355113,0.601676878,0.681438153,0.740528915,0.78387988,0.819253264,0.825370801,0.792785506,0.691422781,0.528447129,0.380796331,0.266349801,0.183349059,0.125070547,0.084836753,0.05732065,0.038609578,0.025936362,0.017380118,0.011620197,0.007753492,0.005164643,0.003435642,0.002283433,0.001516988,0.001007843,0.00066991,0.000445693,0.000296903,0.000198106,0.000132436,8.87E-05,5.96E-05,4.01E-05,2.71E-05,1.86E-05,1.38E-05,1.09E-05,8.85E-06,7.23E-06,5.94E-06,4.88E-06,4.01E-06,3.30E-06,2.71E-06,2.23E-06,1.83E-06,1.51E-06
Omicron,Artron,Vaccinated,22,3.44E-24,3.53E-24,3.26E-24,2.36E-24,8.79E-25,2.75E-07,0.000466124,0.008910122,0.043364412,0.113162778,0.211751478,0.324948651,0.438775369,0.542918691,0.631254438,0.701110464,0.752219147,0.792669327,0.824461942,0.824130673,0.789868435,0.683239879,0.519959342,0.373890709,0.261230866,0.179715298,0.122547211,0.08310525,0.056140708,0.037809133,0.025395222,0.017015373,0.011375043,0.007589166,0.00505478,0.003362363,0.002234653,0.001484567,0.000986318,0.000655627,0.000436216,0.000290613,0.000193927,0.000129657,8.69E-05,5.83E-05,3.93E-05,2.65E-05,1.83E-05,1.36E-05,1.08E-05,8.75E-06,7.16E-06,5.88E-06,4.83E-06,3.97E-06,3.26E-06,2.68E-06,2.21E-06,1.81E-06
Omicron,Artron,Vaccinated,23,3.43E-24,3.53E-24,3.31E-24,2.54E-24,1.18E-24,2.10E-09,0.000113825,0.004136237,0.026496156,0.080063396,0.163937801,0.267437612,0.377574643,0.483450846,0.577674212,0.656183288,0.717490179,0.762031301,0.800883244,0.828910453,0.822348963,0.786743068,0.674940109,0.511530689,0.367081972,0.256199618,0.176149331,0.120072982,0.081408225,0.054984591,0.037025008,0.024865201,0.016658179,0.011134998,0.007428289,0.004947237,0.003290639,0.002186912,0.001452839,0.000965253,0.00064165,0.000426942,0.000284457,0.000189838,0.000126936,8.51E-05,5.71E-05,3.85E-05,2.60E-05,1.80E-05,1.35E-05,1.07E-05,8.66E-06,7.08E-06,5.82E-06,4.78E-06,3.93E-06,3.23E-06,2.66E-06,2.18E-06
Omicron,Artron,Vaccinated,24,3.43E-24,3.54E-24,3.36E-24,2.70E-24,1.46E-24,6.40E-14,2.01E-05,0.001718182,0.015309893,0.054765199,0.123984825,0.21618926,0.320127943,0.424967273,0.522481654,0.607456426,0.677264156,0.731194705,0.771013608,0.808171302,0.832315694,0.820472987,0.783437435,0.666538688,0.503165503,0.360370341,0.251255114,0.172650102,0.117646986,0.079745026,0.053851833,0.036256878,0.024346078,0.016308381,0.010899959,0.007270788,0.004841964,0.003220437,0.002140189,0.001421789,0.000944641,0.000627973,0.000417868,0.000278433,0.000185835,0.000124273,8.33E-05,5.59E-05,3.77E-05,2.54E-05,1.77E-05,1.33E-05,1.06E-05,8.57E-06,7.01E-06,5.76E-06,4.73E-06,3.89E-06,3.20E-06,2.63E-06
Omicron,Artron,Vaccinated,25,3.43E-24,3.54E-24,3.40E-24,2.83E-24,1.72E-24,4.11E-25,2.17E-06,0.000622576,0.008292324,0.036087426,0.09145906,0.171549608,0.267396776,0.368822324,0.467215415,0.556487553,0.633013057,0.695156233,0.742714129,0.779449632,0.814647621,0.834769467,0.818539274,0.779901227,0.658049987,0.494867724,0.353755874,0.246396359,0.169216536,0.115268344,0.078115001,0.05274197,0.03550442,0.02383763,0.015965828,0.010669822,0.007116593,0.004738914,0.003151726,0.002094462,0.001391403,0.000924469,0.000614589,0.000408987,0.000272538,0.000181918,0.000121667,8.15E-05,5.48E-05,3.69E-05,2.49E-05,1.74E-05,1.31E-05,1.04E-05,8.47E-06,6.94E-06,5.70E-06,4.68E-06,3.85E-06,3.16E-06
Omicron,Artron,Vaccinated,26,3.42E-24,3.54E-24,3.43E-24,2.94E-24,1.95E-24,6.47E-25,1.02E-07,0.000189812,0.004163076,0.022804861,0.065674387,0.13351157,0.21997596,0.316045043,0.413157955,0.504655896,0.586093253,0.65499163,0.710398906,0.752436145,0.787609641,0.82044822,0.836350628,0.816570416,0.776114216,0.649487611,0.486640988,0.347238563,0.241622356,0.16584758,0.112936198,0.076517516,0.051654553,0.034767322,0.023339642,0.015630373,0.010444486,0.006965636,0.004638041,0.003084473,0.00204971,0.001361668,0.00090473,0.000601492,0.000400297,0.000266769,0.000178084,0.000119116,7.98E-05,5.37E-05,3.61E-05,2.44E-05,1.71E-05,1.29E-05,1.03E-05,8.38E-06,6.87E-06,5.64E-06,4.63E-06,3.81E-06
Omicron,Artron,Vaccinated,27,3.42E-24,3.54E-24,3.45E-24,3.03E-24,2.15E-24,9.00E-25,9.28E-10,4.61E-05,0.001909467,0.01374254,0.045793172,0.101796494,0.178146899,0.267364736,0.361338104,0.453147784,0.537731645,0.611881471,0.673942742,0.723432715,0.760713801,0.795684074,0.825680924,0.83713037,0.814582695,0.772083781,0.640864458,0.478488671,0.340818328,0.236932116,0.162542206,0.110649717,0.074951956,0.050589144,0.03404528,0.022851904,0.015301873,0.010223854,0.006817851,0.004539301,0.00301865,0.002005912,0.001332568,0.000885414,0.000588676,0.000391793,0.000261123,0.000174332,0.000116619,7.82E-05,5.25E-05,3.54E-05,2.39E-05,1.68E-05,1.28E-05,1.02E-05,8.29E-06,6.79E-06,5.58E-06,4.59E-06
Omicron,Artron,Vaccinated,28,3.42E-24,3.53E-24,3.47E-24,3.11E-24,2.32E-24,1.15E-24,7.47E-14,8.15E-06,0.000785206,0.007841641,0.030910683,0.07592979,0.141932926,0.223243666,0.312543418,0.402952811,0.489010095,0.566912639,0.634374155,0.690329969,0.73461781,0.768340362,0.803186296,0.830431939,0.837164899,0.812587895,0.767765516,0.63219262,0.470413792,0.334494957,0.2323246,0.159299367,0.108408063,0.073417703,0.049545307,0.033337992,0.022374209,0.014980185,0.010007828,0.006673171,0.004442647,0.002954224,0.001963049,0.001304091,0.000866512,0.000576135,0.000383471,0.000255598,0.00017066,0.000114175,7.66E-05,5.15E-05,3.47E-05,2.34E-05,1.65E-05,1.26E-05,1.01E-05,8.21E-06,6.72E-06,5.52E-06
